date,pageviews,country,iso_code,region,device,session_duration,bounce_rate
2024-04-11,9393,Brazil,BRA,South America,Desktop,145.03,0.2631
2024-04-11,12089,United Kingdom,GBR,Europe,Tablet,108.86,0.4965
2024-04-11,1949,Nigeria,NGA,Africa,Desktop,140.47,0.2554
2024-04-11,689,Mexico,MEX,North America,Desktop,100.13,0.3995
2024-04-11,601,India,IND,Asia,Desktop,128.55,0.3802
2024-04-11,5718,Canada,CAN,North America,Desktop,141.87,0.4378
2024-04-11,11251,Nigeria,NGA,Africa,Desktop,121.14,0.2853
2024-04-11,7694,Brazil,BRA,South America,Desktop,103.12,0.4241
2024-04-11,18185,Brazil,BRA,South America,Desktop,90.54,0.2369
2024-04-11,2464,Germany,DEU,Europe,Desktop,116.28,0.2516
2024-04-11,1466,Germany,DEU,Europe,Desktop,47.17,0.2152
2024-04-12,12641,India,IND,Asia,Mobile,38.94,0.3301
2024-04-12,17842,Australia,AUS,Oceania,Mobile,136.88,0.4063
2024-04-12,10557,Canada,CAN,North America,Desktop,112.9,0.4527
2024-04-12,7139,Nigeria,NGA,Africa,Tablet,87.48,0.2277
2024-04-12,1871,Mexico,MEX,North America,Mobile,20.89,0.3062
2024-04-12,21451,Brazil,BRA,South America,Mobile,155.09,0.3727
2024-04-13,13399,Nigeria,NGA,Africa,Mobile,112.01,0.4499
2024-04-13,17545,Australia,AUS,Oceania,Desktop,115.31,0.3914
2024-04-13,15188,Australia,AUS,Oceania,Desktop,103.22,0.448
2024-04-13,7771,South Africa,ZAF,Africa,Desktop,59.33,0.2759
2024-04-13,15590,Mexico,MEX,North America,Desktop,117.53,0.4377
2024-04-13,2210,China,CHN,Asia,Mobile,46.85,0.429
2024-04-14,1137,China,CHN,Asia,Desktop,128.28,0.2297
2024-04-14,10046,China,CHN,Asia,Desktop,87.34,0.206
2024-04-14,3745,United Kingdom,GBR,Europe,Desktop,145.56,0.4143
2024-04-14,11636,Australia,AUS,Oceania,Mobile,65.35,0.4657
2024-04-14,787,South Africa,ZAF,Africa,Desktop,113.69,0.2068
2024-04-14,339,Japan,JPN,Asia,Tablet,100.18,0.2694
2024-04-14,43891,France,FRA,Europe,Mobile,33.48,0.2423
2024-04-15,6231,Australia,AUS,Oceania,Mobile,5.0,0.2076
2024-04-15,7201,Mexico,MEX,North America,Mobile,55.22,0.2983
2024-04-15,2744,Mexico,MEX,North America,Desktop,100.41,0.246
2024-04-15,10800,Nigeria,NGA,Africa,Desktop,120.62,0.3411
2024-04-15,3046,Brazil,BRA,South America,Desktop,102.19,0.4926
2024-04-15,15915,United States,USA,North America,Desktop,99.96,0.3935
2024-04-15,17439,Germany,DEU,Europe,Tablet,71.45,0.3675
2024-04-15,8085,Mexico,MEX,North America,Mobile,79.9,0.4984
2024-04-16,6167,Australia,AUS,Oceania,Mobile,75.81,0.2194
2024-04-16,2256,United Kingdom,GBR,Europe,Desktop,158.49,0.344
2024-04-16,7334,South Africa,ZAF,Africa,Mobile,29.22,0.263
2024-04-16,2150,Australia,AUS,Oceania,Tablet,84.31,0.2239
2024-04-16,11854,Nigeria,NGA,Africa,Tablet,71.1,0.2955
2024-04-16,2733,United Kingdom,GBR,Europe,Desktop,94.45,0.3867
2024-04-16,923,France,FRA,Europe,Mobile,107.72,0.4718
2024-04-16,9426,India,IND,Asia,Desktop,116.95,0.201
2024-04-16,12439,China,CHN,Asia,Mobile,52.82,0.3635
2024-04-16,16884,Brazil,BRA,South America,Mobile,97.38,0.248
2024-04-17,652,India,IND,Asia,Mobile,123.46,0.2872
2024-04-17,20814,United Kingdom,GBR,Europe,Mobile,68.36,0.426
2024-04-17,6698,France,FRA,Europe,Desktop,65.54,0.3721
2024-04-17,23371,Mexico,MEX,North America,Desktop,115.35,0.3707
2024-04-17,5920,Japan,JPN,Asia,Mobile,78.11,0.2566
2024-04-17,7255,Nigeria,NGA,Africa,Mobile,122.42,0.2016
2024-04-17,7544,Mexico,MEX,North America,Mobile,37.54,0.4178
2024-04-18,2739,United Kingdom,GBR,Europe,Tablet,115.97,0.3704
2024-04-18,48346,Mexico,MEX,North America,Tablet,125.02,0.431
2024-04-18,171,India,IND,Asia,Desktop,126.79,0.2546
2024-04-18,6149,Japan,JPN,Asia,Mobile,57.78,0.31
2024-04-18,5723,South Africa,ZAF,Africa,Desktop,111.99,0.2215
2024-04-18,8869,Nigeria,NGA,Africa,Desktop,106.98,0.4344
2024-04-19,3941,Germany,DEU,Europe,Mobile,145.36,0.3918
2024-04-19,1923,United States,USA,North America,Mobile,77.72,0.3693
2024-04-19,3711,France,FRA,Europe,Mobile,56.84,0.2221
2024-04-19,11728,China,CHN,Asia,Mobile,28.21,0.2317
2024-04-19,38871,United Kingdom,GBR,Europe,Mobile,154.16,0.2031
2024-04-19,448,Mexico,MEX,North America,Desktop,101.87,0.3686
2024-04-19,11082,India,IND,Asia,Mobile,129.05,0.4092
2024-04-20,5652,Canada,CAN,North America,Desktop,102.44,0.2028
2024-04-20,24887,Germany,DEU,Europe,Desktop,93.4,0.3572
2024-04-20,18724,Mexico,MEX,North America,Mobile,147.83,0.4007
2024-04-20,1082,India,IND,Asia,Desktop,160.09,0.3465
2024-04-20,1998,Brazil,BRA,South America,Desktop,88.29,0.3898
2024-04-20,598,Nigeria,NGA,Africa,Mobile,41.26,0.2227
2024-04-20,2649,United States,USA,North America,Tablet,98.39,0.3156
2024-04-20,15691,South Africa,ZAF,Africa,Desktop,104.03,0.2589
2024-04-21,2276,Canada,CAN,North America,Mobile,37.17,0.2432
2024-04-21,1810,United Kingdom,GBR,Europe,Desktop,65.54,0.3926
2024-04-21,2752,Germany,DEU,Europe,Desktop,80.68,0.2714
2024-04-21,7621,United Kingdom,GBR,Europe,Desktop,181.71,0.4263
2024-04-21,13791,Germany,DEU,Europe,Tablet,55.66,0.3822
2024-04-21,31018,Canada,CAN,North America,Desktop,94.33,0.2292
2024-04-21,10656,Mexico,MEX,North America,Mobile,53.71,0.2329
2024-04-21,1209,Canada,CAN,North America,Mobile,72.17,0.3394
2024-04-21,607,France,FRA,Europe,Desktop,146.72,0.2138
2024-04-22,1685,United States,USA,North America,Desktop,142.32,0.2463
2024-04-22,17134,Japan,JPN,Asia,Mobile,26.07,0.349
2024-04-22,13639,South Africa,ZAF,Africa,Desktop,82.71,0.2002
2024-04-22,14533,Brazil,BRA,South America,Mobile,58.6,0.4785
2024-04-22,55,Japan,JPN,Asia,Tablet,63.26,0.4764
2024-04-22,5223,United States,USA,North America,Desktop,138.02,0.3661
2024-04-22,91,Mexico,MEX,North America,Mobile,86.71,0.2144
2024-04-22,5374,United Kingdom,GBR,Europe,Desktop,151.74,0.2484
2024-04-22,14050,Nigeria,NGA,Africa,Mobile,69.13,0.3592
2024-04-23,5582,China,CHN,Asia,Tablet,75.78,0.2097
2024-04-23,35743,Canada,CAN,North America,Mobile,89.38,0.385
2024-04-23,2822,Nigeria,NGA,Africa,Desktop,176.41,0.2448
2024-04-23,10963,Canada,CAN,North America,Tablet,65.99,0.3062
2024-04-23,4389,South Africa,ZAF,Africa,Desktop,106.79,0.2506
2024-04-23,6731,Mexico,MEX,North America,Desktop,121.84,0.2374
2024-04-23,2052,United Kingdom,GBR,Europe,Desktop,83.83,0.319
2024-04-23,4063,Australia,AUS,Oceania,Desktop,119.69,0.3151
2024-04-24,29853,Mexico,MEX,North America,Mobile,30.89,0.3418
2024-04-24,16889,India,IND,Asia,Mobile,91.83,0.481
2024-04-24,2753,Brazil,BRA,South America,Desktop,134.9,0.3272
2024-04-24,1968,Mexico,MEX,North America,Desktop,109.52,0.3824
2024-04-24,3840,Germany,DEU,Europe,Mobile,108.24,0.3358
2024-04-24,2359,Brazil,BRA,South America,Tablet,98.48,0.3504
2024-04-24,8951,Canada,CAN,North America,Desktop,118.82,0.3667
2024-04-24,1614,United States,USA,North America,Desktop,141.2,0.2198
2024-04-24,4053,South Africa,ZAF,Africa,Desktop,120.38,0.2137
2024-04-25,1364,Canada,CAN,North America,Desktop,110.14,0.2424
2024-04-25,3399,Mexico,MEX,North America,Desktop,127.84,0.4344
2024-04-25,11230,India,IND,Asia,Mobile,95.89,0.3443
2024-04-25,9278,Nigeria,NGA,Africa,Mobile,75.28,0.4206
2024-04-25,11597,Japan,JPN,Asia,Tablet,46.9,0.3465
2024-04-25,114,South Africa,ZAF,Africa,Tablet,94.85,0.2382
2024-04-25,7161,United Kingdom,GBR,Europe,Mobile,34.33,0.2786
2024-04-25,4643,China,CHN,Asia,Mobile,75.24,0.3559
2024-04-25,8116,United Kingdom,GBR,Europe,Mobile,21.71,0.4678
2024-04-25,6462,Nigeria,NGA,Africa,Mobile,57.64,0.4207
2024-04-25,8883,Japan,JPN,Asia,Mobile,16.72,0.4023
2024-04-26,4421,Brazil,BRA,South America,Mobile,56.53,0.4932
2024-04-26,8407,Mexico,MEX,North America,Desktop,111.17,0.2655
2024-04-26,24127,United Kingdom,GBR,Europe,Tablet,128.6,0.3315
2024-04-26,10385,Germany,DEU,Europe,Mobile,114.23,0.4267
2024-04-26,2160,Mexico,MEX,North America,Desktop,94.53,0.2106
2024-04-26,9178,Canada,CAN,North America,Desktop,81.41,0.3918
2024-04-26,13537,Germany,DEU,Europe,Mobile,81.43,0.2957
2024-04-27,3019,France,FRA,Europe,Desktop,157.65,0.3592
2024-04-27,16784,Australia,AUS,Oceania,Desktop,151.08,0.4275
2024-04-27,45806,Mexico,MEX,North America,Desktop,110.46,0.4169
2024-04-27,267,Canada,CAN,North America,Desktop,124.25,0.3211
2024-04-27,6811,Germany,DEU,Europe,Desktop,143.29,0.2386
2024-04-28,26728,Brazil,BRA,South America,Mobile,64.54,0.4615
2024-04-28,600,Canada,CAN,North America,Mobile,99.32,0.4665
2024-04-28,11947,Australia,AUS,Oceania,Mobile,52.64,0.3886
2024-04-28,21326,Nigeria,NGA,Africa,Desktop,110.84,0.4165
2024-04-28,3250,China,CHN,Asia,Tablet,103.93,0.4953
2024-04-28,569,India,IND,Asia,Desktop,117.5,0.45
2024-04-28,7748,United Kingdom,GBR,Europe,Desktop,114.19,0.2482
2024-04-29,40188,China,CHN,Asia,Desktop,144.54,0.2313
2024-04-29,13847,South Africa,ZAF,Africa,Desktop,154.09,0.2169
2024-04-29,708,Australia,AUS,Oceania,Desktop,57.36,0.3455
2024-04-29,664,Nigeria,NGA,Africa,Desktop,138.27,0.3707
2024-04-29,17225,China,CHN,Asia,Mobile,62.24,0.3784
2024-04-30,3307,South Africa,ZAF,Africa,Desktop,102.71,0.4452
2024-04-30,6861,Germany,DEU,Europe,Desktop,119.1,0.3127
2024-04-30,472,South Africa,ZAF,Africa,Desktop,93.29,0.3845
2024-04-30,14535,South Africa,ZAF,Africa,Desktop,133.05,0.284
2024-04-30,6741,Brazil,BRA,South America,Desktop,155.89,0.2927
2024-04-30,8629,United States,USA,North America,Mobile,101.85,0.2382
2024-04-30,5738,Australia,AUS,Oceania,Desktop,119.5,0.4958
2024-04-30,21489,India,IND,Asia,Desktop,151.16,0.4844
2024-04-30,4902,United Kingdom,GBR,Europe,Mobile,83.85,0.3676
2024-05-01,691,India,IND,Asia,Mobile,135.87,0.2664
2024-05-01,9695,United States,USA,North America,Mobile,5.0,0.2435
2024-05-01,3091,France,FRA,Europe,Tablet,31.3,0.2965
2024-05-01,2033,India,IND,Asia,Mobile,33.13,0.4569
2024-05-01,3466,Germany,DEU,Europe,Mobile,5.0,0.4576
2024-05-01,53491,South Africa,ZAF,Africa,Mobile,136.41,0.4972
2024-05-02,95,Japan,JPN,Asia,Desktop,145.81,0.4448
2024-05-02,4152,India,IND,Asia,Desktop,137.09,0.4585
2024-05-02,663,India,IND,Asia,Desktop,211.56,0.3176
2024-05-02,50294,Brazil,BRA,South America,Mobile,46.71,0.3982
2024-05-02,17717,China,CHN,Asia,Mobile,81.87,0.208
2024-05-03,7684,Japan,JPN,Asia,Mobile,23.63,0.2107
2024-05-03,11161,South Africa,ZAF,Africa,Mobile,85.44,0.3441
2024-05-03,8483,India,IND,Asia,Mobile,74.31,0.2229
2024-05-03,17650,Japan,JPN,Asia,Tablet,82.2,0.3161
2024-05-03,16151,Mexico,MEX,North America,Desktop,94.69,0.2614
2024-05-03,8266,South Africa,ZAF,Africa,Desktop,134.01,0.3727
2024-05-03,1377,France,FRA,Europe,Desktop,115.98,0.4533
2024-05-03,1649,India,IND,Asia,Mobile,106.63,0.4657
2024-05-04,11359,Japan,JPN,Asia,Desktop,118.72,0.2224
2024-05-04,2545,Mexico,MEX,North America,Mobile,105.16,0.348
2024-05-04,5459,Mexico,MEX,North America,Mobile,53.41,0.2992
2024-05-04,12121,Germany,DEU,Europe,Mobile,83.36,0.49
2024-05-04,5319,Japan,JPN,Asia,Mobile,107.14,0.2791
2024-05-04,17129,Japan,JPN,Asia,Desktop,87.51,0.4535
2024-05-04,470,Brazil,BRA,South America,Tablet,68.07,0.4104
2024-05-04,4641,India,IND,Asia,Desktop,149.41,0.4624
2024-05-04,877,South Africa,ZAF,Africa,Desktop,123.48,0.2001
2024-05-04,11307,South Africa,ZAF,Africa,Desktop,77.17,0.3304
2024-05-04,1058,United Kingdom,GBR,Europe,Desktop,136.72,0.2393
2024-05-05,8475,China,CHN,Asia,Tablet,131.38,0.2981
2024-05-05,7340,South Africa,ZAF,Africa,Mobile,144.93,0.229
2024-05-05,2337,Canada,CAN,North America,Mobile,81.95,0.4244
2024-05-05,1115,United Kingdom,GBR,Europe,Mobile,79.37,0.2963
2024-05-05,3565,Nigeria,NGA,Africa,Tablet,48.95,0.2641
2024-05-05,27348,India,IND,Asia,Mobile,155.71,0.463
2024-05-05,19387,Brazil,BRA,South America,Desktop,100.95,0.4223
2024-05-05,2737,Germany,DEU,Europe,Mobile,113.0,0.3076
2024-05-06,813,Australia,AUS,Oceania,Desktop,106.93,0.4081
2024-05-06,11693,South Africa,ZAF,Africa,Mobile,109.29,0.2981
2024-05-06,943,France,FRA,Europe,Desktop,177.66,0.3756
2024-05-06,7531,Germany,DEU,Europe,Tablet,24.17,0.3358
2024-05-06,345,Mexico,MEX,North America,Desktop,137.79,0.4678
2024-05-06,3648,China,CHN,Asia,Tablet,37.62,0.2255
2024-05-06,7234,Mexico,MEX,North America,Desktop,120.15,0.2315
2024-05-06,4643,Japan,JPN,Asia,Desktop,40.52,0.3492
2024-05-06,14241,Nigeria,NGA,Africa,Mobile,66.38,0.2379
2024-05-06,2213,Brazil,BRA,South America,Mobile,155.32,0.4745
2024-05-06,19434,Canada,CAN,North America,Mobile,85.72,0.3476
2024-05-07,8823,United States,USA,North America,Mobile,65.94,0.3736
2024-05-07,560,South Africa,ZAF,Africa,Mobile,136.05,0.3242
2024-05-07,11050,India,IND,Asia,Desktop,156.23,0.3048
2024-05-07,5345,India,IND,Asia,Mobile,20.61,0.3687
2024-05-07,2330,United States,USA,North America,Tablet,42.98,0.4131
2024-05-07,5980,France,FRA,Europe,Mobile,19.29,0.4788
2024-05-07,1298,China,CHN,Asia,Desktop,122.68,0.4713
2024-05-07,26770,United States,USA,North America,Desktop,144.19,0.2086
2024-05-07,2149,France,FRA,Europe,Desktop,62.03,0.2617
2024-05-07,8642,Nigeria,NGA,Africa,Mobile,80.78,0.2749
2024-05-08,566,France,FRA,Europe,Desktop,116.82,0.4008
2024-05-08,9477,Nigeria,NGA,Africa,Desktop,124.17,0.3301
2024-05-08,22601,Japan,JPN,Asia,Tablet,104.02,0.4134
2024-05-08,18568,Mexico,MEX,North America,Desktop,63.88,0.4469
2024-05-08,21859,France,FRA,Europe,Mobile,70.3,0.3798
2024-05-09,16841,Canada,CAN,North America,Desktop,96.31,0.2228
2024-05-09,7149,Germany,DEU,Europe,Desktop,61.77,0.4974
2024-05-09,39251,Mexico,MEX,North America,Desktop,140.06,0.3655
2024-05-09,5907,India,IND,Asia,Desktop,141.86,0.2219
2024-05-09,3601,Australia,AUS,Oceania,Desktop,118.65,0.2291
2024-05-10,1012,India,IND,Asia,Mobile,60.1,0.3033
2024-05-10,52,United States,USA,North America,Desktop,102.46,0.3199
2024-05-10,2875,Australia,AUS,Oceania,Desktop,93.53,0.4689
2024-05-10,895,Brazil,BRA,South America,Desktop,144.74,0.3508
2024-05-10,12693,Japan,JPN,Asia,Desktop,162.3,0.2945
2024-05-10,14311,United States,USA,North America,Mobile,142.38,0.2459
2024-05-10,4676,South Africa,ZAF,Africa,Mobile,135.79,0.3741
2024-05-10,14293,China,CHN,Asia,Mobile,47.86,0.2331
2024-05-10,18980,Germany,DEU,Europe,Desktop,155.69,0.3153
2024-05-10,3284,United States,USA,North America,Mobile,60.62,0.4743
2024-05-11,2082,South Africa,ZAF,Africa,Desktop,109.06,0.2414
2024-05-11,7549,United States,USA,North America,Mobile,5.0,0.329
2024-05-11,2631,China,CHN,Asia,Mobile,109.07,0.4718
2024-05-11,21513,United Kingdom,GBR,Europe,Mobile,80.48,0.4991
2024-05-11,4539,France,FRA,Europe,Mobile,5.0,0.4442
2024-05-11,5224,United States,USA,North America,Mobile,89.27,0.2462
2024-05-11,8248,India,IND,Asia,Mobile,113.24,0.4288
2024-05-11,108,Japan,JPN,Asia,Desktop,114.29,0.4849
2024-05-11,20488,Brazil,BRA,South America,Desktop,158.61,0.212
2024-05-12,14317,Germany,DEU,Europe,Mobile,72.72,0.3814
2024-05-12,1650,Japan,JPN,Asia,Desktop,86.85,0.2368
2024-05-12,22924,Australia,AUS,Oceania,Desktop,113.74,0.3759
2024-05-12,1972,India,IND,Asia,Mobile,95.27,0.4205
2024-05-12,244,Germany,DEU,Europe,Tablet,144.16,0.4431
2024-05-12,31741,Brazil,BRA,South America,Mobile,141.97,0.4565
2024-05-13,29261,Canada,CAN,North America,Mobile,105.23,0.2391
2024-05-13,3650,Australia,AUS,Oceania,Mobile,89.65,0.3988
2024-05-13,1615,France,FRA,Europe,Mobile,90.93,0.2286
2024-05-13,24236,Nigeria,NGA,Africa,Mobile,74.03,0.4597
2024-05-13,14822,Japan,JPN,Asia,Mobile,45.87,0.4778
2024-05-14,17700,Brazil,BRA,South America,Tablet,127.07,0.3345
2024-05-14,32257,United States,USA,North America,Desktop,148.89,0.2446
2024-05-14,2814,Germany,DEU,Europe,Mobile,70.62,0.4262
2024-05-14,16817,United Kingdom,GBR,Europe,Desktop,90.15,0.2198
2024-05-14,3098,Germany,DEU,Europe,Desktop,105.9,0.28
2024-05-14,686,Nigeria,NGA,Africa,Desktop,131.23,0.3309
2024-05-15,1156,Germany,DEU,Europe,Tablet,77.68,0.3582
2024-05-15,166,India,IND,Asia,Mobile,75.14,0.2669
2024-05-15,7891,South Africa,ZAF,Africa,Mobile,100.0,0.3709
2024-05-15,25273,Canada,CAN,North America,Desktop,131.02,0.2504
2024-05-15,38782,United Kingdom,GBR,Europe,Desktop,122.96,0.2522
2024-05-16,5212,Japan,JPN,Asia,Mobile,69.12,0.4096
2024-05-16,608,Australia,AUS,Oceania,Mobile,5.0,0.2318
2024-05-16,54355,Brazil,BRA,South America,Desktop,90.32,0.2279
2024-05-16,12996,France,FRA,Europe,Desktop,114.07,0.3309
2024-05-16,444,Australia,AUS,Oceania,Desktop,136.45,0.387
2024-05-17,44644,Australia,AUS,Oceania,Mobile,33.09,0.4874
2024-05-17,6631,China,CHN,Asia,Desktop,39.87,0.2657
2024-05-17,7028,Nigeria,NGA,Africa,Mobile,86.16,0.3109
2024-05-17,1840,Canada,CAN,North America,Mobile,34.96,0.2877
2024-05-17,13110,France,FRA,Europe,Desktop,141.93,0.249
2024-05-18,758,United Kingdom,GBR,Europe,Desktop,122.12,0.251
2024-05-18,881,India,IND,Asia,Mobile,102.12,0.313
2024-05-18,21677,Canada,CAN,North America,Desktop,130.29,0.2403
2024-05-18,2793,Canada,CAN,North America,Mobile,88.75,0.2936
2024-05-18,14424,South Africa,ZAF,Africa,Desktop,120.12,0.3745
2024-05-18,2647,Canada,CAN,North America,Desktop,118.26,0.3175
2024-05-18,30320,Canada,CAN,North America,Desktop,159.99,0.221
2024-05-19,447,Mexico,MEX,North America,Mobile,19.61,0.4118
2024-05-19,4536,China,CHN,Asia,Tablet,106.11,0.3104
2024-05-19,24187,United Kingdom,GBR,Europe,Desktop,96.91,0.3265
2024-05-19,3410,United Kingdom,GBR,Europe,Desktop,105.47,0.2074
2024-05-19,5119,India,IND,Asia,Desktop,135.84,0.451
2024-05-19,4871,Brazil,BRA,South America,Mobile,65.42,0.357
2024-05-19,139,United States,USA,North America,Desktop,143.47,0.4382
2024-05-19,3441,United States,USA,North America,Desktop,164.66,0.2067
2024-05-19,18640,France,FRA,Europe,Desktop,124.85,0.205
2024-05-19,2698,China,CHN,Asia,Desktop,95.53,0.2709
2024-05-19,5832,South Africa,ZAF,Africa,Desktop,127.4,0.4157
2024-05-20,9125,Nigeria,NGA,Africa,Mobile,101.41,0.4746
2024-05-20,14830,Brazil,BRA,South America,Mobile,59.59,0.3644
2024-05-20,6659,Australia,AUS,Oceania,Desktop,57.9,0.4042
2024-05-20,17320,Nigeria,NGA,Africa,Desktop,141.96,0.3494
2024-05-20,14432,Japan,JPN,Asia,Mobile,98.31,0.473
2024-05-20,10993,Germany,DEU,Europe,Desktop,69.85,0.3209
2024-05-21,1580,India,IND,Asia,Tablet,108.83,0.3439
2024-05-21,12202,Germany,DEU,Europe,Tablet,71.4,0.3994
2024-05-21,5189,Australia,AUS,Oceania,Mobile,24.76,0.3082
2024-05-21,2626,South Africa,ZAF,Africa,Mobile,17.68,0.2184
2024-05-21,35017,Canada,CAN,North America,Mobile,52.6,0.4397
2024-05-21,1996,Japan,JPN,Asia,Tablet,78.24,0.4966
2024-05-21,15182,India,IND,Asia,Desktop,202.51,0.4501
2024-05-22,2858,Japan,JPN,Asia,Desktop,165.37,0.465
2024-05-22,513,United Kingdom,GBR,Europe,Desktop,161.16,0.3149
2024-05-22,28,Germany,DEU,Europe,Desktop,97.11,0.3266
2024-05-22,21071,India,IND,Asia,Mobile,102.97,0.4618
2024-05-22,4614,United Kingdom,GBR,Europe,Desktop,125.8,0.2424
2024-05-22,839,United States,USA,North America,Mobile,97.66,0.3247
2024-05-22,3745,United States,USA,North America,Desktop,78.4,0.4428
2024-05-22,11769,India,IND,Asia,Desktop,101.87,0.3404
2024-05-22,6252,United States,USA,North America,Mobile,54.1,0.3216
2024-05-22,9090,Canada,CAN,North America,Mobile,130.79,0.2996
2024-05-22,12589,United Kingdom,GBR,Europe,Desktop,133.12,0.4079
2024-05-23,2319,United Kingdom,GBR,Europe,Tablet,173.8,0.4431
2024-05-23,25968,China,CHN,Asia,Mobile,81.19,0.4622
2024-05-23,12812,United States,USA,North America,Mobile,42.13,0.3863
2024-05-23,3198,France,FRA,Europe,Desktop,97.96,0.3836
2024-05-23,7695,South Africa,ZAF,Africa,Desktop,95.49,0.2904
2024-05-23,21145,Japan,JPN,Asia,Desktop,123.43,0.305
2024-05-23,648,India,IND,Asia,Desktop,146.94,0.3444
2024-05-24,5795,United Kingdom,GBR,Europe,Desktop,132.04,0.2489
2024-05-24,6204,France,FRA,Europe,Mobile,117.24,0.2884
2024-05-24,12625,Canada,CAN,North America,Desktop,119.34,0.2536
2024-05-24,15368,Canada,CAN,North America,Mobile,104.76,0.4918
2024-05-24,5344,United Kingdom,GBR,Europe,Mobile,40.89,0.2944
2024-05-24,1058,Nigeria,NGA,Africa,Mobile,111.76,0.4154
2024-05-24,2624,Brazil,BRA,South America,Desktop,93.07,0.3124
2024-05-24,13735,Mexico,MEX,North America,Desktop,114.95,0.3884
2024-05-24,6177,United Kingdom,GBR,Europe,Mobile,99.61,0.3077
2024-05-24,5129,India,IND,Asia,Desktop,122.74,0.4978
2024-05-25,32531,Japan,JPN,Asia,Mobile,89.38,0.4209
2024-05-25,9634,Australia,AUS,Oceania,Mobile,96.99,0.4593
2024-05-25,208,South Africa,ZAF,Africa,Mobile,87.6,0.4273
2024-05-25,7396,Nigeria,NGA,Africa,Mobile,48.89,0.3912
2024-05-25,6162,France,FRA,Europe,Mobile,164.05,0.4232
2024-05-25,299,Australia,AUS,Oceania,Desktop,108.83,0.4988
2024-05-25,17916,Brazil,BRA,South America,Desktop,105.61,0.4765
2024-05-26,3202,United Kingdom,GBR,Europe,Mobile,48.22,0.393
2024-05-26,12094,Japan,JPN,Asia,Mobile,14.25,0.4547
2024-05-26,7673,Nigeria,NGA,Africa,Desktop,128.98,0.4634
2024-05-26,6979,France,FRA,Europe,Desktop,107.35,0.238
2024-05-26,18764,United Kingdom,GBR,Europe,Mobile,62.04,0.4619
2024-05-26,24800,Brazil,BRA,South America,Mobile,67.71,0.4755
2024-05-27,12243,Japan,JPN,Asia,Desktop,109.28,0.4732
2024-05-27,1168,Canada,CAN,North America,Desktop,107.79,0.4585
2024-05-27,4672,France,FRA,Europe,Desktop,76.61,0.2665
2024-05-27,6384,Mexico,MEX,North America,Desktop,128.84,0.2632
2024-05-27,19739,Australia,AUS,Oceania,Mobile,132.29,0.2784
2024-05-27,11586,India,IND,Asia,Desktop,104.79,0.245
2024-05-27,2236,South Africa,ZAF,Africa,Mobile,62.06,0.3838
2024-05-27,4506,France,FRA,Europe,Desktop,174.97,0.2947
2024-05-27,11522,Japan,JPN,Asia,Mobile,135.05,0.2796
2024-05-28,2800,India,IND,Asia,Desktop,106.85,0.2973
2024-05-28,21007,France,FRA,Europe,Mobile,107.35,0.3755
2024-05-28,1686,Japan,JPN,Asia,Mobile,169.08,0.3222
2024-05-28,21476,United States,USA,North America,Desktop,52.29,0.3485
2024-05-28,727,China,CHN,Asia,Desktop,95.25,0.4067
2024-05-28,1465,Brazil,BRA,South America,Desktop,91.92,0.3385
2024-05-28,583,Germany,DEU,Europe,Desktop,110.01,0.2623
2024-05-28,20565,Australia,AUS,Oceania,Desktop,120.76,0.3872
2024-05-28,3928,Mexico,MEX,North America,Desktop,125.05,0.4602
2024-05-29,10501,Australia,AUS,Oceania,Desktop,129.18,0.4243
2024-05-29,8897,Japan,JPN,Asia,Mobile,142.03,0.466
2024-05-29,11930,Brazil,BRA,South America,Mobile,64.85,0.4254
2024-05-29,5170,India,IND,Asia,Tablet,84.9,0.2913
2024-05-29,12454,Australia,AUS,Oceania,Mobile,141.45,0.3783
2024-05-29,10644,Mexico,MEX,North America,Desktop,115.92,0.2362
2024-05-29,4039,Australia,AUS,Oceania,Mobile,69.05,0.3653
2024-05-29,10521,Mexico,MEX,North America,Desktop,142.28,0.4393
2024-05-30,323,China,CHN,Asia,Desktop,167.99,0.4854
2024-05-30,491,India,IND,Asia,Mobile,146.21,0.3356
